ZOTAC GeForce RTX 3080 Ti 12GB AMP Holo Graphics CardOpens in a new window or tab,£720.00,https://www.ebay.co.uk/itm/175279111103?epid=10047825696&hash=item28cf72fbbf:g:BAMAAOSwCbFifVa4
Alienware Aurora R13 i7 12700KF  5.00Ghz 32GB 10GB NVIDIA GeForce RTX 3080 1TBOpens in a new window or tab,"£2,499.99",https://www.ebay.co.uk/itm/354051262037?hash=item526f198655:g:O0MAAOSwoZFiTFcC
ASUS TUF GeForce RTX 3080TI 12 GB OC Version Gaming Graphics Card | BRAND NEW ✅Opens in a new window or tab,"£1,199.99",https://www.ebay.co.uk/itm/275295989992?hash=item4018eb70e8:g:h~MAAOSw0lRibx9l
Gigabyte NVIDIA GeForce RTX 3080 Ti 12GB AORUS MASTER AmpereOpens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/234544887655?hash=item369bf6f767:g:~I0AAOSwy31ieO~C
Asus GeForce RTX 3080 10GB ROG STRIX OC V2 Ampere Graphics CardOpens in a new window or tab,£993.48,https://www.ebay.co.uk/itm/294846906044?epid=8050528323&hash=item44a63ebebc:g:6SgAAOSwoDViIzUp
Gigabyte NVIDIA GeForce RTX 3080 GAMING OC 12GB Graphics Card 🚀FREE DELIVERY🚀Opens in a new window or tab,£950.00,https://www.ebay.co.uk/itm/354045472650?hash=item526ec12f8a:g:0JYAAOSwKV9idHxo
MSI SUPRIM X 12GB NVIDIA RTX 3080 Graphics Card LHROpens in a new window or tab,£999.00,https://www.ebay.co.uk/itm/284808552163?hash=item424fe99ee3:g:F7AAAOSwqJ5iTsGM
Gigabyte NVIDIA GeForce RTX 3080 EAGLE OC 10GB V2 LHR Graphics CardOpens in a new window or tab,"£1,099.99",https://www.ebay.co.uk/itm/304478644076?hash=item46e457676c:g:0yUAAOSwHzhido0z
Palit GeForce RTX 3080 GamingPro 10GB Graphics Card NED3080019IA-132AAOpens in a new window or tab,£875.00,https://www.ebay.co.uk/itm/154985621708?epid=15044893621&hash=item2415dce8cc:g:n78AAOSwo9pieAp~
KFA2 GeForce RTX 3080 SG (1-Click OC) LHR 10GB GDDR6X 320-bit Graphics CardOpens in a new window or tab,£949.00,https://www.ebay.co.uk/itm/284664710059?hash=item424756c3ab:g:fMYAAOSwPdNiFLyC
MSI Nvidia GeForce RTX 3080 TI VENTUS Graphics Card 12GB 3X GDDR6X - RM SpecialOpens in a new window or tab,"£1,004.99",https://www.ebay.co.uk/itm/284803369609?hash=item424f9a8a89:g:AdcAAOSwuQNifPqA
"Aorus 17G YC RTX 3080 17.3"" Gaming Laptop 32GB RAM 1TB SSD Intel i7-10870H 300HzOpens in a new window or tab","£1,250.00",https://www.ebay.co.uk/itm/154988885617?hash=item24160eb671:g:3i8AAOSwuIlifsvo
Palit GeForce RTX 3080 Ti GamingPro 12GB GDDR6X Graphics CardOpens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/363830893756?hash=item54b602dcbc:g:pLkAAOSw6F9idhZ3
GIGABYTE AORUS GeForce RTX 3080 10GB GDDR6X GAMING BOX  - Non-LHROpens in a new window or tab,£592.00,https://www.ebay.co.uk/itm/185416711347?hash=item2b2bb27cb3:g:hIQAAOSwTLtidrgu
NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics CardOpens in a new window or tab,£770.00,https://www.ebay.co.uk/itm/125303189037?epid=11046131534&hash=item1d2ca6ee2d:g:-hQAAOSwxnFieA2~
MSI GeForce RTX 3080 SUPRIM X FULL SPEED non-LHR Opens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/294974802289?hash=item44adde4971:g:2CEAAOSwmy9ie4I9
ASUS ROG Strix GeForce RTX 3080 OC V2 LHR 10GB GDDR6X Graphics CardOpens in a new window or tab,£825.00,https://www.ebay.co.uk/itm/394070216266?epid=8050528323&hash=item5bc06a4e4a:g:cPYAAOSwczVidqgJ
Gigabyte Nvidia GeForce 3080 10GBOpens in a new window or tab,£450.00,https://www.ebay.co.uk/itm/255529717579?hash=item3b7ec20f4b:g:QUYAAOSwedtiam-2
MSI GeForce RTX 3080 Gaming X Trio 10GB GDDR6X Graphics CardOpens in a new window or tab,£533.00,https://www.ebay.co.uk/itm/304483144662?epid=28040742775&hash=item46e49c13d6:g:nvcAAOSwKKxiesc4
New listingGeForce RTX 3080 Ti 12 Gb Opens in a new window or tab,£450.00,https://www.ebay.co.uk/itm/154993019286?hash=item24164dc996:g:k9kAAOSwg4FifpCA
NVIDIA GeForce RTX 3080 FE Founders Edition NON LHR ⛏️ Graphics Card - FAST P&POpens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/125303351169?epid=11046131534&hash=item1d2ca96781:g:bpAAAOSw30NidtI-
Gaming PC - RTX 3080/ 32GB RAM/  Intel i5 10600KF / 1TB + 250GB SSDOpens in a new window or tab,"£1,211.00",https://www.ebay.co.uk/itm/134114455600?hash=item1f39d83030:g:Sh4AAOSw5oVie4O2
"Gaming PC i7-10700K, 16GB DDR4, 2TB HDD, 500GBSSD, NVIDIA GeForce RTX 3080 10GBOpens in a new window or tab",£870.00,https://www.ebay.co.uk/itm/185417787274?hash=item2b2bc2e78a:g:9dQAAOSwQJdiUDP8
"Alienware Aurora R12 Gaming Pc - Geforce Rtx 3080, Intel Core I7, 16Gb Ram, 1Tb Opens in a new window or tab",£726.00,https://www.ebay.co.uk/itm/203945925787?hash=item2f7c1fdc9b:g:ASkAAOSwDFViehXl
Zotac GeForce RTX 3080 Ti Amp Holo 12gb Nvidia graphics card GDDR6X GPU.Opens in a new window or tab,£900.00,https://www.ebay.co.uk/itm/294977954282?hash=item44ae0e61ea:g:320AAOSwTCNicYb0
"Acer Predator Orion - i7 11700K, RTX 3080, 16GB RAM, SSD+HDD Gaming Desktop PCOpens in a new window or tab","£1,349.99",https://www.ebay.co.uk/itm/234542786552?hash=item369bd6e7f8:g:gj8AAOSwr7JidqGL&amdata=enc%3AAQAHAAAA4KwYxOKz%2FGKDu%2BDgkXH9zSUuLrfPBCUfJmBRBosWpPg%2F8xuRGqqkciU6aaInI5PVJDFGkDv5AsVJW2zZ9oRWv4GRmLYWZMR0S6Ip5ieHS3nVYR%2BpL%2FPKKyQESs9c5UYVRRTe63WeqCmgmixRrxac8sg%2BP6VQ1u47GbCOcw5PoKPZFHlG%2FdQeV34VdaWijY4U6Zw8bELpkhMbKAWMmFFP83rw8x%2FA6YoRjPBVKxSb0nvQXJ%2BfKaNpXMR3fGBSO21ONfKyxKLh31aa0sHRCjtK1yFuavPSFqqO5JqZTWf%2B%2Bnrd%7Ctkp%3ABFBM4rK7_pdg
